order_id,order_date,product_id,quantity_sold,unit_selling_price
SO00664,2024-11-06,P013,17,20.42
SO00665,2023-08-30,P001,2,74.96
SO00666,2023-06-13,P015,7,29.9
SO00667,2024-03-02,P067,17,53.22
SO00668,2023-07-21,P052,12,51.23
SO00669,2024-05-19,P015,9,33.29
SO00670,2024-12-21,P047,9,51.38
SO00671,2024-07-18,P062,1,83.54
SO00672,2024-04-07,P080,5,21.53
SO00673,2023-10-16,P081,18,197.64
SO00674,2023-05-15,P077,10,115.65
SO00675,2023-12-25,P050,25,55.76
SO00676,2024-10-18,P016,6,1211.43
SO00677,2023-05-13,P010,7,44.19
SO00678,2024-10-05,P008,23,66.85
SO00679,2024-05-23,P065,1,218.75
SO00680,2024-05-04,P064,18,124.7
SO00681,2024-10-11,P056,12,174.87
SO00682,2023-01-04,P100,18,141.23
SO00683,2023-06-02,P017,9,19.29
SO00684,2023-08-08,P072,2,198.9
SO00685,2024-12-03,P072,9,217.23
SO00686,2024-10-11,P006,32,190.51
SO00687,2024-07-28,P054,8,184.83
SO00688,2024-06-22,P038,7,131.67
SO00689,2024-06-07,P014,4,489.88
SO00690,2024-12-23,P093,8,188.16
SO00691,2023-10-11,P072,11,236.26
SO00692,2023-08-29,P061,17,57.93
SO00693,2023-11-22,P021,24,95.15
SO00694,2023-12-05,P089,7,65.96
SO00695,2023-01-06,P096,16,190.98
SO00696,2023-09-06,P072,19,166.56
SO00697,2024-12-16,P078,15,206.84
SO00698,2023-01-26,P094,3,182.89
SO00699,2024-11-10,P028,22,32.09
SO00700,2023-03-21,P030,4,144.45
SO00701,2023-04-19,P054,19,183.41
SO00702,2024-07-31,P088,7,108.59
SO00703,2024-12-09,P013,33,12.86
SO00704,2024-07-26,P028,2,33.04
SO00705,2024-01-22,P080,7,24.79
SO00706,2023-01-10,P005,1,159.82
SO00707,2023-10-04,P064,35,141.42
SO00708,2024-08-17,P074,2,136.97
SO00709,2023-09-17,P086,10,1305.83
SO00710,2024-04-16,P010,11,41.11
SO00711,2024-09-20,P086,16,1225.54
SO00712,2024-08-11,P093,3,171.97
SO00713,2024-01-18,P090,19,108.09
SO00714,2023-05-14,P002,7,124.19
SO00715,2023-06-11,P001,4,90.09
SO00716,2023-10-16,P039,22,58.06
SO00717,2023-08-19,P033,14,60.0
SO00718,2024-01-14,P006,5,198.11
SO00719,2024-09-24,P066,16,188.3
SO00720,2023-12-19,P078,8,175.93
SO00721,2023-05-30,P042,8,171.56
SO00722,2023-04-18,P091,6,1236.57
SO00723,2024-10-15,P017,24,22.36
SO00724,2023-06-26,P084,3,207.88
SO00725,2023-12-19,P047,20,80.71
SO00726,2024-07-29,P005,16,106.66
SO00727,2024-01-17,P099,16,1277.77
SO00728,2023-02-16,P010,18,51.51
SO00729,2024-05-08,P026,12,108.92
SO00730,2024-05-16,P058,11,94.97
SO00731,2024-03-29,P068,2,183.54
SO00732,2023-06-05,P016,19,1178.26
SO00733,2024-05-08,P040,10,451.91
SO00734,2024-06-17,P010,19,44.02
SO00735,2023-06-30,P071,7,16.11
SO00736,2024-08-19,P011,2,147.08
SO00737,2024-12-03,P052,33,43.09
SO00738,2024-06-05,P004,12,46.04
SO00739,2024-10-08,P031,10,40.19
SO00740,2023-08-30,P013,12,14.74
SO00741,2024-01-02,P031,8,58.31
SO00742,2023-09-29,P049,13,126.76
SO00743,2024-11-20,P056,16,153.93
SO00744,2024-07-26,P057,7,189.52
SO00745,2023-10-28,P004,20,75.65
SO00746,2023-10-08,P090,11,71.57
SO00747,2023-10-22,P007,1,1449.75
SO00748,2024-10-16,P008,5,42.28
SO00749,2023-06-30,P085,3,221.24
SO00750,2024-05-08,P017,17,24.86
SO00751,2024-09-08,P027,4,127.41
SO00752,2023-10-02,P020,23,67.46
SO00753,2024-10-15,P096,28,187.61
SO00754,2023-05-13,P089,2,77.5
SO00755,2024-05-20,P017,13,28.03
SO00756,2024-06-12,P062,1,77.23
SO00757,2024-06-17,P067,1,34.33
SO00758,2023-12-06,P088,22,149.79
SO00759,2024-08-04,P044,16,97.01
SO00760,2024-01-27,P071,8,13.24
SO00761,2023-11-29,P004,19,42.11
SO00762,2024-09-06,P028,9,28.82
SO00763,2024-07-24,P025,18,91.76
SO00764,2023-03-08,P078,7,198.55
SO00765,2023-06-15,P099,14,1139.12
SO00766,2023-10-22,P078,16,179.75
SO00767,2024-07-21,P020,4,106.14
SO00768,2024-01-11,P098,9,510.53
SO00769,2024-07-10,P015,19,34.5
SO00770,2023-08-08,P086,7,1103.87
SO00771,2024-11-29,P100,16,109.42
SO00772,2024-07-10,P074,12,87.38
SO00773,2023-06-03,P027,5,168.9
SO00774,2023-12-26,P097,12,18.22
SO00775,2023-03-11,P055,7,235.79
SO00776,2024-04-06,P071,9,21.05
SO00777,2024-07-24,P084,5,196.61
SO00778,2023-05-13,P056,7,174.63
SO00779,2024-07-31,P033,16,71.11
SO00780,2023-10-10,P086,5,741.65
SO00781,2024-12-10,P075,1,105.97
SO00782,2024-01-19,P044,13,94.39
SO00783,2024-02-01,P042,7,180.82
SO00784,2023-03-24,P055,11,182.83
SO00785,2023-03-14,P012,6,79.07
SO00786,2023-11-01,P012,23,97.01
SO00787,2024-02-26,P091,3,1016.76
SO00788,2024-02-06,P054,18,98.37
SO00789,2023-08-11,P029,4,658.92
SO00790,2024-07-08,P100,18,104.72
SO00791,2024-03-19,P019,8,217.87
SO00792,2023-07-03,P040,8,387.61
SO00793,2024-11-11,P074,10,112.28
SO00794,2023-03-30,P100,4,124.81
SO00795,2023-01-14,P058,18,95.32
SO00796,2023-03-07,P062,16,83.12
SO00797,2023-01-25,P008,19,43.02
SO00798,2023-10-20,P052,20,79.25
SO00799,2023-01-17,P028,4,39.18
SO00800,2024-04-06,P009,14,99.59
SO00801,2024-05-24,P086,1,1217.93
SO00802,2024-07-23,P046,19,26.93
SO00803,2023-07-01,P018,12,33.97
SO00804,2023-09-08,P045,15,67.56
SO00805,2024-09-06,P064,13,225.1
SO00806,2023-08-29,P001,6,79.06
SO00807,2023-11-06,P007,1,1075.72
SO00808,2023-06-12,P096,5,250.84
SO00809,2023-03-01,P010,6,51.3
SO00810,2023-11-20,P098,25,527.38
SO00811,2024-12-27,P095,14,90.53
SO00812,2024-01-26,P044,6,68.04
SO00813,2023-03-10,P079,19,20.39
SO00814,2024-08-10,P029,13,734.01
SO00815,2024-05-18,P050,17,41.64
SO00816,2024-07-19,P091,13,1073.57
SO00817,2023-12-08,P045,26,38.99
SO00818,2023-03-20,P048,8,132.86
SO00819,2023-05-11,P030,11,123.23
SO00820,2024-11-08,P030,20,124.14
SO00821,2023-08-06,P062,5,77.52
SO00822,2023-03-19,P040,4,468.42
SO00823,2023-08-22,P095,1,111.0
SO00824,2024-03-07,P054,1,149.83
SO00825,2024-08-16,P028,8,28.7
SO00826,2023-06-18,P015,15,36.82
SO00827,2024-08-21,P046,6,34.21
SO00828,2024-07-30,P097,13,25.94
SO00829,2024-10-05,P069,28,159.21
SO00830,2024-12-15,P092,6,103.83
SO00831,2024-11-25,P044,31,80.75
SO00832,2024-11-18,P008,29,58.49
SO00833,2024-11-28,P085,11,184.03
SO00834,2023-08-03,P081,7,124.56
SO00835,2023-08-15,P035,15,292.12
SO00836,2024-03-18,P010,3,66.46
SO00837,2024-09-14,P011,11,149.94
SO00838,2024-08-20,P078,11,164.82
SO00839,2024-03-03,P086,18,1238.09
SO00840,2023-11-08,P069,5,140.0
SO00841,2024-11-14,P042,1,196.58
SO00842,2023-04-03,P043,2,74.37
SO00843,2023-11-18,P054,26,178.66
SO00844,2024-02-20,P076,2,198.13
SO00845,2024-06-08,P095,13,78.09
SO00846,2024-04-26,P013,2,14.3
SO00847,2023-10-30,P044,7,101.93
SO00848,2023-03-19,P045,7,62.59
SO00849,2023-06-25,P023,18,27.41
SO00850,2024-12-09,P050,9,48.05
SO00851,2024-10-31,P059,1,81.4
SO00852,2023-06-09,P067,13,45.25
SO00853,2024-11-05,P037,18,56.49
SO00854,2023-03-17,P083,13,118.29
SO00855,2024-03-23,P073,7,200.58
SO00856,2024-09-13,P061,13,59.27
SO00857,2023-04-25,P002,7,112.38
SO00858,2024-01-23,P069,14,206.88
SO00859,2023-11-09,P085,14,144.77
SO00860,2023-04-30,P097,7,21.4
SO00861,2023-11-18,P052,3,45.61
SO00862,2023-08-14,P069,10,225.54
SO00863,2024-01-29,P029,13,850.35
SO00864,2023-11-24,P095,19,127.01
SO00865,2024-10-18,P064,21,209.26
SO00866,2023-12-02,P058,2,74.7
SO00867,2023-10-26,P093,26,181.29
SO00868,2023-01-30,P002,14,102.29
SO00869,2023-11-04,P086,19,1359.62
SO00870,2023-02-15,P075,16,123.57
SO00871,2023-11-03,P003,3,145.91
SO00872,2024-09-13,P041,5,51.29
SO00873,2023-09-15,P030,1,192.0
SO00874,2023-12-03,P090,11,73.85
SO00875,2024-01-14,P095,8,102.73
SO00876,2023-02-05,P012,8,103.24
SO00877,2024-06-26,P038,16,94.44
SO00878,2024-07-21,P014,14,300.86
SO00879,2024-06-05,P006,2,209.81
SO00880,2024-02-13,P006,10,126.54
SO00881,2024-08-21,P051,4,68.07
SO00882,2024-04-16,P053,14,36.15
SO00883,2023-12-16,P010,31,66.66
SO00884,2023-05-01,P069,15,203.19
SO00885,2023-05-23,P052,14,84.78
SO00886,2024-03-24,P019,5,205.4
SO00887,2024-03-04,P089,7,44.04
SO00888,2024-01-07,P030,2,142.25
SO00889,2024-03-11,P010,7,47.59
SO00890,2024-12-25,P006,3,189.33
SO00891,2023-04-17,P082,19,119.67
SO00892,2024-02-07,P021,13,132.07
SO00893,2023-04-24,P043,5,94.84
SO00894,2023-01-08,P092,6,164.24
SO00895,2024-04-03,P014,19,393.69
SO00896,2023-01-05,P029,9,702.85
SO00897,2023-06-03,P094,11,231.08
SO00898,2024-09-20,P062,7,85.74
SO00899,2023-01-17,P095,1,133.77
SO00900,2023-09-18,P078,15,225.47
SO00901,2023-09-26,P069,4,224.15
SO00902,2023-07-30,P084,11,129.7
SO00903,2023-07-19,P057,2,110.67
SO00904,2024-05-09,P047,18,85.19
SO00905,2024-02-16,P057,16,180.79
SO00906,2023-02-13,P060,2,188.6
SO00907,2023-11-23,P038,4,100.95
SO00908,2024-06-17,P069,9,189.29
SO00909,2023-12-26,P096,3,202.84
SO00910,2023-03-27,P058,13,68.78
SO00911,2023-02-25,P013,7,22.91
SO00912,2024-06-02,P023,19,32.8
SO00913,2023-10-01,P083,1,166.01
SO00914,2023-01-03,P030,11,143.27
SO00915,2024-05-24,P003,12,189.21
SO00916,2023-01-22,P028,3,35.02
SO00917,2023-07-25,P029,4,1031.77
SO00918,2023-10-16,P020,29,66.98
SO00919,2023-06-03,P092,9,105.7
SO00920,2024-10-21,P098,15,406.63
SO00921,2024-05-23,P087,2,198.21
SO00922,2024-12-06,P059,8,95.77
SO00923,2024-11-20,P053,12,35.12
SO00924,2023-06-06,P003,19,166.38
SO00925,2023-08-26,P035,19,358.29
SO00926,2023-08-09,P051,11,52.03
SO00927,2024-01-11,P039,7,36.3
SO00928,2023-11-08,P008,24,50.25
SO00929,2024-06-05,P068,18,161.1
SO00930,2023-05-01,P006,1,155.82
SO00931,2024-06-13,P004,1,39.36
SO00932,2023-08-04,P075,5,119.4
SO00933,2023-03-15,P077,10,156.51
SO00934,2024-12-09,P082,32,164.74
SO00935,2024-07-09,P097,5,24.95
SO00936,2024-10-01,P031,19,42.84
SO00937,2024-12-20,P035,28,319.6
SO00938,2024-10-10,P077,4,141.65
SO00939,2024-08-26,P078,17,251.5
SO00940,2024-12-13,P051,33,70.19
SO00941,2024-07-02,P057,16,168.1
SO00942,2024-10-08,P074,8,97.7
SO00943,2024-06-02,P009,4,135.7
SO00944,2023-08-18,P029,4,846.93
SO00945,2024-11-05,P079,3,13.05
SO00946,2024-09-20,P076,13,165.47
SO00947,2024-01-14,P085,6,142.69
SO00948,2023-10-07,P005,2,126.56
SO00949,2023-09-21,P071,15,19.38
SO00950,2024-02-29,P078,19,217.57
SO00951,2023-10-22,P100,6,90.96
SO00952,2023-08-03,P030,6,149.89
SO00953,2023-04-09,P071,16,22.88
SO00954,2024-08-08,P002,16,113.41
SO00955,2023-11-02,P076,8,189.74
SO00956,2024-12-23,P098,18,468.71
SO00957,2023-05-30,P051,16,80.89
SO00958,2024-01-01,P037,4,78.57
SO00959,2024-01-15,P061,17,60.25
SO00960,2023-07-04,P078,14,202.18
SO00961,2023-12-27,P036,10,149.8
SO00962,2023-08-17,P043,7,90.75
SO00963,2024-07-05,P050,4,51.84
SO00964,2023-09-15,P090,1,64.19
SO00965,2023-05-01,P085,5,192.55
SO00966,2024-07-03,P009,13,136.2
SO00967,2024-05-25,P002,13,159.88
SO00968,2024-01-16,P017,3,30.66
SO00969,2023-08-13,P040,1,559.08
SO00970,2024-06-28,P088,4,145.39
SO00971,2024-11-17,P064,23,217.46
SO00972,2024-01-22,P058,11,84.3
SO00973,2024-04-09,P035,17,332.77
SO00974,2024-09-02,P002,11,96.08
SO00975,2023-09-13,P004,5,56.19
SO00976,2024-08-31,P056,12,169.89
SO00977,2024-10-13,P008,21,42.45
SO00978,2024-09-12,P092,19,116.72
SO00979,2024-08-05,P092,3,111.42
SO00980,2024-12-10,P089,8,65.67
SO00981,2024-05-30,P083,4,126.69
SO00982,2024-08-11,P031,13,55.42
SO00983,2023-11-19,P009,13,105.2
SO00984,2023-11-24,P043,3,90.06
SO00985,2024-12-24,P077,30,160.61
SO00986,2023-04-17,P023,11,37.17
SO00987,2024-07-21,P092,15,192.32
SO00988,2023-12-13,P044,28,94.9
SO00989,2023-02-03,P026,14,156.33
SO00990,2023-11-11,P018,23,44.68
SO00991,2023-10-01,P098,15,460.35
SO00992,2023-05-05,P023,19,20.95
SO00993,2023-10-04,P048,28,92.6
SO00994,2023-09-27,P070,18,173.61
SO00995,2024-04-01,P080,9,14.96
SO00996,2023-11-14,P098,12,508.01
SO00997,2024-07-09,P043,1,73.46
SO00998,2024-05-09,P067,17,51.28
SO00999,2023-10-24,P064,11,148.31
SO01000,2023-01-21,P002,11,114.31
SO01001,2023-12-15,P081,11,128.51
SO01002,2023-08-28,P081,4,171.97
SO01003,2024-11-11,P069,4,130.35
SO01004,2024-04-22,P059,7,106.78
SO01005,2023-01-05,P052,14,76.89
SO01006,2023-10-14,P079,13,19.3
SO01007,2023-02-14,P028,8,36.53
SO01008,2023-12-09,P090,15,108.61
SO01009,2023-04-09,P088,14,157.52
SO01010,2023-04-30,P075,14,93.35
SO01011,2024-04-15,P098,1,423.59
SO01012,2023-07-28,P053,2,33.39
SO01013,2024-03-20,P092,6,170.89
SO01014,2024-04-11,P010,16,40.91
SO01015,2023-07-14,P054,8,129.95
SO01016,2024-03-21,P085,17,242.31
SO01017,2024-03-14,P011,5,142.11
SO01018,2023-11-18,P037,25,49.71
SO01019,2024-09-16,P019,7,251.22
SO01020,2024-06-11,P021,4,112.73
SO01021,2023-02-18,P011,10,172.96
SO01022,2024-04-05,P043,17,86.5
SO01023,2024-09-27,P100,9,93.82
SO01024,2023-03-06,P002,10,85.97
SO01025,2024-08-28,P068,5,122.31
SO01026,2023-05-06,P074,19,115.1
SO01027,2024-02-25,P077,13,138.02
SO01028,2023-02-21,P020,5,72.45
SO01029,2024-06-03,P030,4,124.07
SO01030,2024-10-11,P025,10,126.88
SO01031,2024-05-30,P039,13,49.71
SO01032,2023-06-09,P033,11,74.85
SO01033,2023-06-19,P068,6,166.23
SO01034,2023-09-25,P071,8,18.96
SO01035,2023-04-29,P094,1,189.83
SO01036,2024-06-23,P072,10,196.63
SO01037,2024-10-02,P016,6,730.19
SO01038,2023-02-21,P044,19,118.62
SO01039,2024-10-28,P080,19,15.04
SO01040,2023-01-28,P095,10,93.17
SO01041,2023-01-13,P083,2,137.67
SO01042,2023-09-06,P034,3,50.81
SO01043,2023-06-13,P029,16,633.67
SO01044,2024-05-07,P029,14,1049.39
SO01045,2024-02-29,P006,5,164.18
SO01046,2023-08-04,P020,14,63.6
SO01047,2023-05-07,P013,13,22.45
SO01048,2024-12-30,P057,16,185.06
SO01049,2023-07-11,P086,1,730.96
SO01050,2024-01-08,P031,17,36.0
SO01051,2024-10-30,P085,7,140.16
SO01052,2024-07-23,P016,14,1059.88
SO01053,2024-08-26,P009,9,135.01
SO01054,2023-11-02,P015,23,39.28
SO01055,2023-11-11,P096,8,133.8
SO01056,2024-12-14,P038,28,162.21
SO01057,2023-07-14,P091,9,845.78
SO01058,2023-08-16,P003,3,152.28
SO01059,2023-05-07,P013,15,17.45
SO01060,2024-08-14,P039,9,44.49
SO01061,2023-07-25,P051,6,52.54
SO01062,2024-10-17,P039,10,49.74
SO01063,2023-08-30,P077,16,169.03
SO01064,2024-09-05,P074,10,129.08
SO01065,2024-07-03,P094,13,183.24
SO01066,2024-03-30,P069,19,142.88
SO01067,2023-10-16,P097,7,19.29
SO01068,2023-06-22,P047,14,68.27
SO01069,2024-01-25,P032,5,111.49
SO01070,2023-08-10,P019,4,211.35
SO01071,2024-08-20,P034,4,69.78
SO01072,2023-05-16,P010,7,69.44
SO01073,2023-07-25,P094,14,201.29
SO01074,2023-06-01,P078,14,238.34
SO01075,2024-06-23,P009,14,125.95
SO01076,2024-02-23,P055,14,138.05
SO01077,2023-10-11,P015,9,54.0
SO01078,2023-12-01,P049,26,88.52
SO01079,2024-10-20,P019,32,196.67
SO01080,2023-07-16,P069,17,194.45
SO01081,2023-02-01,P062,17,61.36
SO01082,2024-07-20,P100,16,116.59
SO01083,2024-09-05,P022,18,131.1
SO01084,2023-03-10,P036,4,187.86
SO01085,2024-02-10,P045,10,57.82
SO01086,2023-02-15,P096,1,203.5
SO01087,2023-08-19,P036,18,172.83
SO01088,2024-07-19,P053,9,36.39
SO01089,2023-10-26,P085,19,241.4
SO01090,2024-12-04,P094,8,135.21
SO01091,2023-07-01,P060,16,177.45
SO01092,2023-06-23,P037,10,67.11
SO01093,2024-07-05,P089,17,73.34
SO01094,2024-02-19,P012,9,83.19
SO01095,2024-04-09,P017,19,29.52
SO01096,2023-07-08,P021,5,108.75
SO01097,2024-03-23,P057,19,186.44
SO01098,2024-12-01,P067,2,30.66
SO01099,2024-12-09,P043,17,91.53
SO01100,2023-04-28,P080,11,15.16
SO01101,2023-03-20,P069,1,229.93
SO01102,2023-11-19,P043,28,85.27
SO01103,2023-07-23,P063,15,45.36
SO01104,2024-02-16,P092,3,108.68
SO01105,2024-08-13,P081,7,166.19
SO01106,2024-09-05,P096,16,214.54
SO01107,2023-05-08,P090,18,73.99
SO01108,2023-05-15,P045,7,68.11
SO01109,2024-03-01,P089,13,65.63
SO01110,2023-08-26,P028,14,23.3
SO01111,2024-07-27,P002,17,143.7
SO01112,2024-08-05,P012,12,120.44
SO01113,2023-04-01,P059,3,96.53
SO01114,2023-11-26,P082,15,125.23
SO01115,2023-05-10,P029,18,591.14
SO01116,2024-05-02,P011,3,161.27
SO01117,2023-11-17,P068,15,113.0
SO01118,2023-09-05,P075,4,119.92
SO01119,2024-05-19,P099,8,1083.33
SO01120,2023-11-16,P045,33,36.79
SO01121,2024-11-06,P022,27,196.28
SO01122,2023-08-04,P001,7,62.81
SO01123,2023-12-23,P066,35,150.77
SO01124,2023-02-05,P069,12,166.78
SO01125,2024-07-18,P008,8,54.29
SO01126,2024-09-20,P017,3,21.91
SO01127,2023-11-07,P030,2,159.09
SO01128,2024-03-07,P041,13,34.42
SO01129,2023-05-15,P088,15,168.09
SO01130,2023-02-17,P040,11,515.92
SO01131,2023-02-08,P061,11,68.68
SO01132,2024-03-06,P088,2,134.56
SO01133,2023-10-12,P069,7,129.74
SO01134,2023-06-13,P084,7,133.89
SO01135,2023-01-21,P044,2,72.09
SO01136,2024-11-27,P085,14,256.65
SO01137,2023-10-30,P043,6,68.34
SO01138,2023-03-17,P055,18,223.54
SO01139,2023-04-16,P049,16,119.59
SO01140,2024-01-21,P052,1,85.93
SO01141,2023-12-10,P061,9,99.3
SO01142,2024-02-20,P080,14,25.84
SO01143,2024-04-16,P003,10,207.26
SO01144,2024-06-21,P086,14,1015.68
SO01145,2023-07-11,P065,14,218.95
SO01146,2023-06-06,P096,5,167.63
SO01147,2023-03-24,P043,14,91.5
SO01148,2024-05-23,P004,5,49.98
SO01149,2023-11-24,P077,4,185.45
SO01150,2023-05-23,P010,15,41.34
SO01151,2023-01-03,P093,8,166.3
SO01152,2023-10-14,P070,21,176.96
SO01153,2024-09-18,P029,14,1130.19
SO01154,2023-04-25,P076,15,177.53
SO01155,2023-04-03,P050,15,57.31
SO01156,2023-11-21,P097,32,21.76
SO01157,2024-03-14,P074,7,96.05
SO01158,2023-10-19,P056,13,178.78
SO01159,2024-05-10,P066,12,155.78
SO01160,2024-03-05,P054,14,179.01
SO01161,2024-08-19,P045,13,56.04
SO01162,2023-04-23,P092,14,164.49
SO01163,2023-06-02,P012,6,96.58
SO01164,2024-12-15,P074,12,88.26
SO01165,2024-01-05,P046,6,34.66
SO01166,2024-08-15,P031,14,58.4
SO01167,2023-10-09,P045,17,60.68
SO01168,2023-06-21,P048,10,90.08
SO01169,2023-09-10,P002,4,105.42
SO01170,2024-05-24,P022,15,128.27
SO01171,2023-02-25,P042,17,184.66
SO01172,2023-06-28,P071,16,15.79
SO01173,2023-04-29,P085,3,160.11
SO01174,2024-07-05,P007,8,1156.27
SO01175,2024-12-16,P099,3,1231.88
SO01176,2024-03-11,P086,12,821.12
SO01177,2023-12-10,P100,28,119.3
SO01178,2024-05-07,P005,18,148.93
SO01179,2023-10-25,P005,16,137.87
SO01180,2023-11-03,P048,31,116.57
SO01181,2024-12-03,P001,11,85.81
SO01182,2024-10-26,P063,22,60.23
SO01183,2024-09-08,P042,3,224.34
SO01184,2024-02-17,P054,10,170.57
SO01185,2024-12-09,P100,18,124.57
SO01186,2023-09-29,P067,8,41.13
SO01187,2023-03-27,P099,19,1121.86
SO01188,2024-04-16,P063,17,32.12
SO01189,2023-06-26,P060,11,130.98
SO01190,2024-04-26,P089,7,71.84
SO01191,2023-01-20,P073,11,168.74
SO01192,2023-07-27,P023,7,31.91
SO01193,2024-03-31,P014,6,576.48
SO01194,2024-07-15,P090,11,120.58
SO01195,2024-08-24,P070,16,152.31
SO01196,2024-05-10,P090,17,92.28
SO01197,2023-10-19,P084,25,140.85
SO01198,2024-01-26,P013,1,18.82
SO01199,2023-12-28,P100,9,89.39
SO01200,2023-06-12,P046,19,34.38
SO01201,2023-10-26,P078,12,243.95
SO01202,2024-02-15,P068,2,134.81
SO01203,2024-02-15,P046,3,19.79
SO01204,2024-01-18,P045,19,63.31
SO01205,2023-07-14,P071,12,16.63
SO01206,2024-03-25,P044,1,75.53
SO01207,2023-12-30,P084,28,217.74
SO01208,2023-04-11,P087,13,165.55
SO01209,2023-03-14,P059,11,89.63
SO01210,2023-11-10,P092,3,165.48
SO01211,2024-02-11,P090,10,80.47
SO01212,2024-05-06,P077,9,119.08
SO01213,2024-02-27,P058,3,54.04
SO01214,2024-10-13,P050,8,47.21
SO01215,2024-02-23,P019,2,188.9
SO01216,2023-03-29,P076,17,134.62
SO01217,2024-10-25,P096,4,212.39
SO01218,2023-08-18,P036,4,172.37
SO01219,2024-10-27,P071,18,14.8
SO01220,2023-12-05,P014,24,504.88
SO01221,2024-07-24,P069,3,215.69
SO01222,2024-12-12,P032,18,67.83
SO01223,2023-12-13,P097,3,26.56
SO01224,2023-07-07,P007,2,1314.44
SO01225,2024-08-13,P051,18,75.28
SO01226,2023-03-12,P050,6,45.61
SO01227,2023-07-27,P080,8,14.03
SO01228,2023-07-23,P091,13,816.23
SO01229,2023-03-01,P026,18,106.35
SO01230,2023-05-14,P024,3,112.81
SO01231,2024-11-27,P050,24,40.95
SO01232,2023-03-09,P052,5,70.32
SO01233,2024-08-25,P052,10,60.44
SO01234,2024-02-09,P035,5,277.69
SO01235,2024-01-07,P029,8,592.1
SO01236,2023-06-18,P021,8,157.93
SO01237,2024-10-05,P048,3,133.05
SO01238,2023-11-28,P087,25,241.48
SO01239,2024-09-18,P068,2,110.07
SO01240,2024-11-16,P077,21,194.62
SO01241,2023-09-28,P016,16,1260.13
SO01242,2024-09-05,P028,18,31.47
SO01243,2023-05-25,P056,3,143.16
SO01244,2023-11-09,P009,10,169.5
SO01245,2023-08-28,P006,4,144.97
SO01246,2023-07-09,P096,2,162.08
SO01247,2023-08-27,P059,15,110.32
SO01248,2024-05-26,P052,17,81.55
SO01249,2023-03-24,P031,9,56.72
SO01250,2023-09-28,P044,5,107.27
SO01251,2024-09-12,P007,10,812.82
SO01252,2023-03-26,P055,2,156.65
SO01253,2023-11-20,P069,13,210.67
SO01254,2024-03-19,P099,1,897.96
SO01255,2023-06-10,P055,13,183.98
SO01256,2024-11-28,P066,17,103.8
SO01257,2024-12-16,P058,35,54.52
SO01258,2023-11-05,P045,15,67.79
SO01259,2024-07-01,P080,16,20.03
SO01260,2024-01-06,P084,11,174.09
SO01261,2023-04-03,P073,10,194.3
SO01262,2023-04-25,P063,19,44.66
SO01263,2024-06-19,P087,16,231.28
SO01264,2024-07-10,P084,9,188.35
SO01265,2023-07-30,P064,13,119.25
SO01266,2023-01-10,P054,2,125.99
SO01267,2024-01-25,P084,17,205.09
SO01268,2023-10-05,P074,21,101.78
SO01269,2023-04-07,P091,14,1429.67
SO01270,2024-01-07,P019,7,244.58
SO01271,2023-01-16,P091,18,1215.42
SO01272,2023-09-25,P008,10,74.44
SO01273,2024-06-19,P064,5,223.02
SO01274,2024-10-25,P046,7,23.41
SO01275,2023-09-19,P021,4,86.62
SO01276,2023-01-24,P063,13,38.14
SO01277,2024-07-17,P048,19,136.29
SO01278,2024-01-04,P072,13,227.66
SO01279,2023-05-27,P013,7,15.22
SO01280,2023-05-29,P066,17,137.13
SO01281,2023-02-12,P078,11,165.37
SO01282,2024-04-20,P039,17,30.91
SO01283,2023-07-10,P087,4,247.88
SO01284,2023-07-12,P094,18,232.04
SO01285,2024-12-31,P031,8,41.9
SO01286,2024-11-08,P061,11,64.36
SO01287,2023-02-22,P073,7,186.46
SO01288,2023-12-27,P091,25,1056.69
SO01289,2023-01-21,P057,14,195.49
SO01290,2023-07-10,P068,1,105.89
SO01291,2023-03-10,P069,5,201.99
SO01292,2024-01-03,P081,5,197.15
SO01293,2024-03-07,P093,6,122.25
SO01294,2023-04-19,P072,12,213.92
SO01295,2023-10-04,P034,17,73.71
SO01296,2023-02-11,P042,17,252.27
SO01297,2024-12-12,P049,2,107.3
SO01298,2023-06-12,P019,6,222.69
SO01299,2024-07-31,P098,2,512.51
SO01300,2024-01-09,P001,5,70.47
SO01301,2023-10-31,P002,18,153.97
SO01302,2024-01-07,P071,15,17.93
SO01303,2023-07-03,P071,14,20.11
SO01304,2024-03-18,P001,5,55.13
SO01305,2024-01-21,P080,1,17.63
SO01306,2024-06-15,P077,15,139.46
SO01307,2024-11-18,P086,23,1206.24
SO01308,2023-06-04,P081,14,207.13
SO01309,2024-01-10,P046,12,19.12
SO01310,2024-01-13,P034,7,70.26
SO01311,2023-10-18,P040,26,352.01
SO01312,2023-08-29,P087,14,250.21
SO01313,2023-05-28,P001,14,80.71
SO01314,2023-11-12,P011,2,157.6
SO01315,2023-05-16,P013,9,20.13
SO01316,2024-07-24,P015,4,38.14
SO01317,2023-01-13,P007,9,1015.35
SO01318,2023-10-29,P033,11,67.07
SO01319,2023-03-04,P088,5,180.16
SO01320,2023-12-01,P036,4,215.55
SO01321,2024-06-06,P040,5,552.32
SO01322,2023-07-03,P082,4,98.39
SO01323,2023-05-17,P079,7,13.92
SO01324,2023-06-23,P026,14,157.35
SO01325,2024-08-14,P013,7,13.55
SO01326,2023-04-03,P056,7,139.59
