movement_id,product_id,movement_date,movement_type,quantity_moved,location_id
INV_SOSO19321,P063,2023-01-08,Shipment (Sale),-14,WH_B
INV_SOSO03464,P064,2023-01-08,Shipment (Sale),-17,WH_A
INV_SOSO11214,P064,2023-01-08,Shipment (Sale),-10,WH_A
INV_PRPR05122,P065,2023-01-08,Receipt (Production),114,WH_B
INV_SOSO03088,P069,2023-01-08,Shipment (Sale),-14,WH_A
INV_PRPR02488,P072,2023-01-08,Receipt (Production),173,WH_A
INV_SOSO02043,P074,2023-01-08,Shipment (Sale),-17,WH_B
INV_PRPR06019,P077,2023-01-08,Receipt (Production),441,WH_B
INV_SOSO07345,P077,2023-01-08,Shipment (Sale),-5,WH_A
INV_SOSO13779,P077,2023-01-08,Shipment (Sale),-17,WH_B
INV_PRPR08831,P078,2023-01-08,Receipt (Production),355,WH_B
INV_SOSO00894,P092,2023-01-08,Shipment (Sale),-6,WH_A
INV_SOSO01626,P093,2023-01-08,Shipment (Sale),-1,WH_A
INV_PRPR00034,P100,2023-01-08,Receipt (Production),465,WH_B
INV_SOSO18990,P003,2023-01-09,Shipment (Sale),-1,WH_B
INV_SOSO07512,P010,2023-01-09,Shipment (Sale),-9,WH_B
INV_PRPR07352,P011,2023-01-09,Receipt (Production),204,WH_A
INV_PRPR05395,P017,2023-01-09,Receipt (Production),415,WH_B
INV_PRPR03918,P024,2023-01-09,Receipt (Production),190,WH_B
INV_PRPR03447,P030,2023-01-09,Receipt (Production),367,WH_A
INV_SOSO03514,P030,2023-01-09,Shipment (Sale),-12,WH_A
INV_SOSO06661,P030,2023-01-09,Shipment (Sale),-13,WH_A
INV_SOSO18254,P033,2023-01-09,Shipment (Sale),-1,WH_A
INV_SOSO04802,P035,2023-01-09,Shipment (Sale),-9,WH_A
INV_PRPR02074,P039,2023-01-09,Receipt (Production),116,WH_A
INV_SOSO06708,P040,2023-01-09,Shipment (Sale),-3,WH_A
INV_PRPR06770,P043,2023-01-09,Receipt (Production),147,WH_A
INV_SOSO11074,P048,2023-01-09,Shipment (Sale),-8,WH_A
INV_SOSO16854,P048,2023-01-09,Shipment (Sale),-8,WH_A
INV_PRPR02247,P052,2023-01-09,Receipt (Production),149,WH_A
INV_SOSO09728,P054,2023-01-09,Shipment (Sale),-19,WH_B
INV_SOSO03651,P055,2023-01-09,Shipment (Sale),-17,WH_A
INV_SOSO02249,P060,2023-01-09,Shipment (Sale),-2,WH_A
INV_SOSO07155,P062,2023-01-09,Shipment (Sale),-8,WH_B
INV_SOSO12346,P063,2023-01-09,Shipment (Sale),-3,WH_B
INV_PRPR06207,P065,2023-01-09,Receipt (Production),438,WH_B
INV_SOSO13821,P069,2023-01-09,Shipment (Sale),-12,WH_A
INV_PRPR08247,P071,2023-01-09,Receipt (Production),287,WH_A
INV_SOSO08975,P075,2023-01-09,Shipment (Sale),-8,WH_A
INV_PRPR01115,P078,2023-01-09,Receipt (Production),218,WH_B
INV_SOSO19333,P078,2023-01-09,Shipment (Sale),-16,WH_B
INV_SOSO02457,P080,2023-01-09,Shipment (Sale),-10,WH_A
INV_SOSO11685,P081,2023-01-09,Shipment (Sale),-17,WH_B
INV_SOSO14436,P083,2023-01-09,Shipment (Sale),-2,WH_A
INV_PRPR08798,P084,2023-01-09,Receipt (Production),306,WH_A
INV_SOSO10871,P084,2023-01-09,Shipment (Sale),-18,WH_B
INV_SOSO09168,P088,2023-01-09,Shipment (Sale),-8,WH_B
INV_SOSO03985,P090,2023-01-09,Shipment (Sale),-14,WH_A
INV_PRPR05421,P095,2023-01-09,Receipt (Production),463,WH_B
INV_SOSO15301,P095,2023-01-09,Shipment (Sale),-10,WH_A
INV_SOSO04135,P099,2023-01-09,Shipment (Sale),-13,WH_A
INV_PRPR08528,P001,2023-01-10,Receipt (Production),171,WH_A
INV_SOSO16731,P001,2023-01-10,Shipment (Sale),-19,WH_B
INV_SOSO17626,P003,2023-01-10,Shipment (Sale),-6,WH_A
INV_SOSO00706,P005,2023-01-10,Shipment (Sale),-1,WH_A
INV_SOSO19207,P007,2023-01-10,Shipment (Sale),-9,WH_A
INV_PRPR09720,P008,2023-01-10,Receipt (Production),486,WH_A
INV_PRPR04286,P009,2023-01-10,Receipt (Production),146,WH_B
INV_SOSO09120,P010,2023-01-10,Shipment (Sale),-4,WH_A
INV_SOSO19498,P012,2023-01-10,Shipment (Sale),-17,WH_B
INV_PRPR04451,P015,2023-01-10,Receipt (Production),287,WH_B
INV_PRPR06011,P016,2023-01-10,Receipt (Production),469,WH_A
INV_PRPR07914,P016,2023-01-10,Receipt (Production),247,WH_A
INV_SOSO07848,P016,2023-01-10,Shipment (Sale),-6,WH_B
INV_SOSO11497,P016,2023-01-10,Shipment (Sale),-14,WH_A
INV_PRPR00076,P019,2023-01-10,Receipt (Production),316,WH_B
INV_SOSO11093,P019,2023-01-10,Shipment (Sale),-7,WH_A
INV_SOSO11243,P021,2023-01-10,Shipment (Sale),-14,WH_A
INV_SOSO14178,P024,2023-01-10,Shipment (Sale),-19,WH_A
INV_SOSO03667,P025,2023-01-10,Shipment (Sale),-18,WH_B
INV_PRPR05459,P033,2023-01-10,Receipt (Production),319,WH_A
INV_SOSO09018,P039,2023-01-10,Shipment (Sale),-5,WH_A
INV_PRPR07054,P048,2023-01-10,Receipt (Production),315,WH_A
INV_SOSO06662,P048,2023-01-10,Shipment (Sale),-6,WH_B
INV_SOSO01266,P054,2023-01-10,Shipment (Sale),-2,WH_A
INV_PRPR08103,P062,2023-01-10,Receipt (Production),472,WH_A
INV_SOSO09817,P063,2023-01-10,Shipment (Sale),-19,WH_A
INV_SOSO16547,P063,2023-01-10,Shipment (Sale),-5,WH_A
INV_SOSO01722,P066,2023-01-10,Shipment (Sale),-3,WH_B
INV_SOSO12849,P073,2023-01-10,Shipment (Sale),-12,WH_A
INV_SOSO15698,P073,2023-01-10,Shipment (Sale),-10,WH_A
INV_PRPR01117,P078,2023-01-10,Receipt (Production),362,WH_B
INV_SOSO16082,P079,2023-01-10,Shipment (Sale),-3,WH_B
INV_SOSO02569,P081,2023-01-10,Shipment (Sale),-14,WH_B
INV_SOSO10179,P081,2023-01-10,Shipment (Sale),-14,WH_A
INV_PRPR08427,P090,2023-01-10,Receipt (Production),81,WH_A
INV_PRPR06480,P094,2023-01-10,Receipt (Production),331,WH_B
INV_PRPR09740,P097,2023-01-10,Receipt (Production),91,WH_B
INV_SOSO18732,P098,2023-01-10,Shipment (Sale),-10,WH_B
INV_PRPR07298,P100,2023-01-10,Receipt (Production),455,WH_A
INV_SOSO01970,P013,2023-01-11,Shipment (Sale),-16,WH_A
INV_SOSO19054,P017,2023-01-11,Shipment (Sale),-16,WH_B
INV_SOSO19190,P018,2023-01-11,Shipment (Sale),-10,WH_A
INV_PRPR05259,P019,2023-01-11,Receipt (Production),50,WH_B
INV_SOSO15493,P021,2023-01-11,Shipment (Sale),-15,WH_A
INV_PRPR00299,P028,2023-01-11,Receipt (Production),181,WH_A
INV_SOSO16607,P030,2023-01-11,Shipment (Sale),-10,WH_B
INV_SOSO19836,P033,2023-01-11,Shipment (Sale),-2,WH_B
INV_SOSO18613,P034,2023-01-11,Shipment (Sale),-11,WH_A
INV_SOSO04422,P036,2023-01-11,Shipment (Sale),-2,WH_B
INV_SOSO08853,P037,2023-01-11,Shipment (Sale),-3,WH_A
INV_SOSO16279,P040,2023-01-11,Shipment (Sale),-5,WH_B
INV_SOSO05753,P042,2023-01-11,Shipment (Sale),-10,WH_B
INV_PRPR04347,P044,2023-01-11,Receipt (Production),136,WH_A
INV_PRPR04550,P046,2023-01-11,Receipt (Production),203,WH_B
INV_SOSO13068,P047,2023-01-11,Shipment (Sale),-17,WH_B
INV_SOSO13096,P048,2023-01-11,Shipment (Sale),-16,WH_A
INV_SOSO18842,P050,2023-01-11,Shipment (Sale),-6,WH_A
INV_SOSO13448,P052,2023-01-11,Shipment (Sale),-11,WH_B
INV_PRPR06903,P054,2023-01-11,Receipt (Production),402,WH_A
INV_PRPR07032,P058,2023-01-11,Receipt (Production),243,WH_B
INV_PRPR02184,P060,2023-01-11,Receipt (Production),481,WH_A
INV_SOSO13285,P061,2023-01-11,Shipment (Sale),-12,WH_B
INV_SOSO18150,P062,2023-01-11,Shipment (Sale),-12,WH_A
INV_SOSO03837,P064,2023-01-11,Shipment (Sale),-15,WH_A
INV_SOSO02495,P073,2023-01-11,Shipment (Sale),-10,WH_B
INV_SOSO14585,P076,2023-01-11,Shipment (Sale),-15,WH_A
INV_SOSO11678,P081,2023-01-11,Shipment (Sale),-10,WH_A
INV_SOSO16787,P084,2023-01-11,Shipment (Sale),-11,WH_A
INV_PRPR02766,P088,2023-01-11,Receipt (Production),371,WH_A
INV_SOSO07054,P088,2023-01-11,Shipment (Sale),-5,WH_A
INV_SOSO11244,P089,2023-01-11,Shipment (Sale),-4,WH_A
INV_SOSO19606,P091,2023-01-11,Shipment (Sale),-10,WH_B
INV_SOSO04310,P098,2023-01-11,Shipment (Sale),-18,WH_A
INV_SOSO09652,P098,2023-01-11,Shipment (Sale),-13,WH_A
INV_SOSO09389,P100,2023-01-11,Shipment (Sale),-2,WH_A
INV_PRPR05002,P001,2023-01-12,Receipt (Production),465,WH_A
INV_SOSO17847,P001,2023-01-12,Shipment (Sale),-14,WH_B
INV_SOSO02198,P004,2023-01-12,Shipment (Sale),-16,WH_B
INV_SOSO10800,P008,2023-01-12,Shipment (Sale),-1,WH_A
INV_PRPR03975,P009,2023-01-12,Receipt (Production),230,WH_A
INV_PRPR04760,P011,2023-01-12,Receipt (Production),311,WH_A
INV_SOSO16013,P011,2023-01-12,Shipment (Sale),-9,WH_A
INV_SOSO18440,P016,2023-01-12,Shipment (Sale),-1,WH_B
INV_PRPR09358,P019,2023-01-12,Receipt (Production),410,WH_B
INV_PRPR09822,P020,2023-01-12,Receipt (Production),62,WH_B
INV_SOSO05958,P020,2023-01-12,Shipment (Sale),-10,WH_A
INV_PRPR05489,P021,2023-01-12,Receipt (Production),73,WH_B
INV_SOSO09434,P025,2023-01-12,Shipment (Sale),-5,WH_B
INV_PRPR07687,P026,2023-01-12,Receipt (Production),269,WH_A
INV_SOSO19837,P027,2023-01-12,Shipment (Sale),-18,WH_B
INV_SOSO12242,P031,2023-01-12,Shipment (Sale),-8,WH_B
INV_SOSO13522,P031,2023-01-12,Shipment (Sale),-3,WH_B
INV_SOSO00030,P032,2023-01-12,Shipment (Sale),-13,WH_A
INV_SOSO02083,P033,2023-01-12,Shipment (Sale),-14,WH_B
INV_SOSO15602,P034,2023-01-12,Shipment (Sale),-7,WH_B
INV_SOSO05008,P035,2023-01-12,Shipment (Sale),-19,WH_B
INV_PRPR03323,P036,2023-01-12,Receipt (Production),230,WH_A
INV_SOSO06905,P037,2023-01-12,Shipment (Sale),-19,WH_B
INV_PRPR00976,P042,2023-01-12,Receipt (Production),81,WH_B
INV_SOSO02573,P042,2023-01-12,Shipment (Sale),-5,WH_A
INV_PRPR08714,P043,2023-01-12,Receipt (Production),473,WH_A
INV_SOSO06044,P046,2023-01-12,Shipment (Sale),-1,WH_B
INV_SOSO06807,P047,2023-01-12,Shipment (Sale),-13,WH_A
INV_PRPR09516,P048,2023-01-12,Receipt (Production),408,WH_B
INV_SOSO13836,P051,2023-01-12,Shipment (Sale),-9,WH_A
INV_PRPR02465,P052,2023-01-12,Receipt (Production),305,WH_A
INV_SOSO07915,P055,2023-01-12,Shipment (Sale),-9,WH_B
INV_SOSO02268,P057,2023-01-12,Shipment (Sale),-18,WH_A
INV_SOSO10956,P058,2023-01-12,Shipment (Sale),-6,WH_B
INV_SOSO05576,P059,2023-01-12,Shipment (Sale),-7,WH_A
INV_SOSO11220,P071,2023-01-12,Shipment (Sale),-1,WH_A
INV_PRPR04095,P072,2023-01-12,Receipt (Production),384,WH_A
INV_PRPR05060,P074,2023-01-12,Receipt (Production),419,WH_B
INV_SOSO18126,P074,2023-01-12,Shipment (Sale),-8,WH_B
INV_SOSO05505,P077,2023-01-12,Shipment (Sale),-10,WH_B
INV_PRPR01990,P078,2023-01-12,Receipt (Production),406,WH_B
INV_SOSO09725,P079,2023-01-12,Shipment (Sale),-14,WH_B
INV_PRPR01857,P082,2023-01-12,Receipt (Production),211,WH_A
INV_PRPR04740,P082,2023-01-12,Receipt (Production),384,WH_B
INV_SOSO03745,P086,2023-01-12,Shipment (Sale),-9,WH_A
INV_SOSO09088,P087,2023-01-12,Shipment (Sale),-9,WH_B
INV_SOSO01377,P093,2023-01-12,Shipment (Sale),-5,WH_B
INV_PRPR09289,P094,2023-01-12,Receipt (Production),446,WH_B
INV_SOSO04790,P094,2023-01-12,Shipment (Sale),-7,WH_B
INV_PRPR01141,P095,2023-01-12,Receipt (Production),261,WH_B
INV_SOSO13799,P100,2023-01-12,Shipment (Sale),-3,WH_B
INV_SOSO10581,P002,2023-01-13,Shipment (Sale),-2,WH_A
INV_SOSO10715,P002,2023-01-13,Shipment (Sale),-7,WH_B
INV_SOSO14365,P003,2023-01-13,Shipment (Sale),-9,WH_A
INV_SOSO01317,P007,2023-01-13,Shipment (Sale),-9,WH_A
INV_SOSO07410,P009,2023-01-13,Shipment (Sale),-7,WH_A
INV_SOSO16673,P010,2023-01-13,Shipment (Sale),-14,WH_A
INV_PRPR00338,P018,2023-01-13,Receipt (Production),77,WH_B
INV_SOSO10781,P019,2023-01-13,Shipment (Sale),-15,WH_A
INV_PRPR01898,P024,2023-01-13,Receipt (Production),459,WH_A
INV_SOSO08093,P026,2023-01-13,Shipment (Sale),-16,WH_B
INV_SOSO16601,P026,2023-01-13,Shipment (Sale),-5,WH_B
INV_PRPR08147,P028,2023-01-13,Receipt (Production),151,WH_B
INV_PRPR09178,P035,2023-01-13,Receipt (Production),339,WH_A
INV_PRPR09879,P035,2023-01-13,Receipt (Production),216,WH_A
INV_SOSO19893,P035,2023-01-13,Shipment (Sale),-16,WH_B
INV_SOSO01476,P045,2023-01-13,Shipment (Sale),-1,WH_A
INV_SOSO10093,P046,2023-01-13,Shipment (Sale),-18,WH_A
INV_SOSO13976,P047,2023-01-13,Shipment (Sale),-6,WH_B
INV_SOSO18463,P047,2023-01-13,Shipment (Sale),-10,WH_B
INV_SOSO09350,P049,2023-01-13,Shipment (Sale),-13,WH_B
INV_SOSO12831,P050,2023-01-13,Shipment (Sale),-14,WH_A
INV_SOSO07221,P051,2023-01-13,Shipment (Sale),-16,WH_A
INV_SOSO12230,P054,2023-01-13,Shipment (Sale),-3,WH_B
INV_SOSO11834,P057,2023-01-13,Shipment (Sale),-17,WH_A
INV_SOSO15545,P059,2023-01-13,Shipment (Sale),-12,WH_A
INV_SOSO11892,P060,2023-01-13,Shipment (Sale),-9,WH_A
INV_SOSO17144,P060,2023-01-13,Shipment (Sale),-14,WH_A
INV_SOSO08198,P061,2023-01-13,Shipment (Sale),-5,WH_B
INV_PRPR04957,P062,2023-01-13,Receipt (Production),294,WH_A
INV_SOSO19928,P064,2023-01-13,Shipment (Sale),-18,WH_A
INV_PRPR04071,P066,2023-01-13,Receipt (Production),114,WH_A
INV_SOSO05717,P067,2023-01-13,Shipment (Sale),-16,WH_A
INV_PRPR00609,P069,2023-01-13,Receipt (Production),389,WH_B
INV_PRPR04500,P069,2023-01-13,Receipt (Production),312,WH_B
INV_PRPR03139,P073,2023-01-13,Receipt (Production),169,WH_B
INV_PRPR07388,P075,2023-01-13,Receipt (Production),229,WH_A
INV_SOSO17824,P076,2023-01-13,Shipment (Sale),-16,WH_A
INV_PRPR09481,P077,2023-01-13,Receipt (Production),221,WH_A
INV_PRPR00919,P079,2023-01-13,Receipt (Production),256,WH_A
INV_PRPR05864,P082,2023-01-13,Receipt (Production),273,WH_A
INV_SOSO03899,P082,2023-01-13,Shipment (Sale),-16,WH_A
INV_SOSO01041,P083,2023-01-13,Shipment (Sale),-2,WH_A
INV_SOSO09526,P083,2023-01-13,Shipment (Sale),-6,WH_B
INV_SOSO09679,P084,2023-01-13,Shipment (Sale),-17,WH_A
INV_SOSO15695,P084,2023-01-13,Shipment (Sale),-6,WH_A
INV_SOSO05910,P087,2023-01-13,Shipment (Sale),-18,WH_A
INV_SOSO16218,P089,2023-01-13,Shipment (Sale),-17,WH_A
INV_PRPR03051,P091,2023-01-13,Receipt (Production),307,WH_A
INV_SOSO07489,P094,2023-01-13,Shipment (Sale),-14,WH_B
INV_PRPR06934,P095,2023-01-13,Receipt (Production),371,WH_A
INV_PRPR07414,P096,2023-01-13,Receipt (Production),391,WH_B
INV_SOSO17879,P003,2023-01-14,Shipment (Sale),-19,WH_A
INV_SOSO06518,P004,2023-01-14,Shipment (Sale),-14,WH_B
INV_SOSO11176,P007,2023-01-14,Shipment (Sale),-6,WH_B
INV_SOSO02766,P009,2023-01-14,Shipment (Sale),-6,WH_B
INV_SOSO16123,P009,2023-01-14,Shipment (Sale),-13,WH_B
INV_SOSO01483,P012,2023-01-14,Shipment (Sale),-1,WH_B
INV_PRPR06671,P013,2023-01-14,Receipt (Production),197,WH_B
INV_SOSO15309,P015,2023-01-14,Shipment (Sale),-7,WH_B
INV_PRPR07734,P016,2023-01-14,Receipt (Production),400,WH_A
INV_PRPR09086,P016,2023-01-14,Receipt (Production),67,WH_B
INV_SOSO12871,P018,2023-01-14,Shipment (Sale),-16,WH_A
INV_SOSO03607,P019,2023-01-14,Shipment (Sale),-18,WH_A
INV_SOSO10436,P020,2023-01-14,Shipment (Sale),-8,WH_A
INV_PRPR04985,P021,2023-01-14,Receipt (Production),190,WH_B
INV_SOSO19653,P023,2023-01-14,Shipment (Sale),-13,WH_B
INV_PRPR01972,P024,2023-01-14,Receipt (Production),428,WH_B
INV_SOSO09666,P030,2023-01-14,Shipment (Sale),-13,WH_A
INV_SOSO08064,P031,2023-01-14,Shipment (Sale),-9,WH_A
INV_SOSO16227,P038,2023-01-14,Shipment (Sale),-17,WH_B
INV_SOSO16061,P039,2023-01-14,Shipment (Sale),-2,WH_A
INV_PRPR05390,P040,2023-01-14,Receipt (Production),427,WH_B
INV_SOSO07898,P044,2023-01-14,Shipment (Sale),-12,WH_A
INV_PRPR07370,P050,2023-01-14,Receipt (Production),178,WH_A
INV_PRPR01774,P054,2023-01-14,Receipt (Production),88,WH_A
INV_SOSO06216,P056,2023-01-14,Shipment (Sale),-15,WH_B
INV_SOSO00795,P058,2023-01-14,Shipment (Sale),-18,WH_A
INV_PRPR01470,P068,2023-01-14,Receipt (Production),254,WH_A
INV_SOSO07271,P069,2023-01-14,Shipment (Sale),-9,WH_A
INV_SOSO02254,P070,2023-01-14,Shipment (Sale),-1,WH_B
INV_SOSO02852,P071,2023-01-14,Shipment (Sale),-14,WH_A
INV_SOSO07919,P071,2023-01-14,Shipment (Sale),-12,WH_A
INV_SOSO12434,P081,2023-01-14,Shipment (Sale),-12,WH_A
INV_SOSO17642,P082,2023-01-14,Shipment (Sale),-3,WH_B
INV_PRPR08760,P089,2023-01-14,Receipt (Production),321,WH_A
INV_PRPR00258,P092,2023-01-14,Receipt (Production),237,WH_B
INV_PRPR04639,P093,2023-01-14,Receipt (Production),371,WH_A
INV_SOSO16170,P002,2023-01-15,Shipment (Sale),-1,WH_A
INV_SOSO18567,P003,2023-01-15,Shipment (Sale),-5,WH_B
INV_SOSO03613,P005,2023-01-15,Shipment (Sale),-19,WH_A
INV_PRPR09965,P006,2023-01-15,Receipt (Production),91,WH_B
INV_SOSO08283,P006,2023-01-15,Shipment (Sale),-19,WH_A
INV_SOSO10375,P007,2023-01-15,Shipment (Sale),-3,WH_A
INV_PRPR08745,P010,2023-01-15,Receipt (Production),335,WH_A
INV_SOSO18891,P011,2023-01-15,Shipment (Sale),-12,WH_A
INV_SOSO14550,P012,2023-01-15,Shipment (Sale),-11,WH_B
INV_SOSO17294,P012,2023-01-15,Shipment (Sale),-5,WH_A
INV_SOSO06973,P020,2023-01-15,Shipment (Sale),-5,WH_B
INV_PRPR08563,P026,2023-01-15,Receipt (Production),135,WH_A
INV_SOSO11992,P028,2023-01-15,Shipment (Sale),-17,WH_B
INV_SOSO07188,P030,2023-01-15,Shipment (Sale),-17,WH_B
INV_PRPR09640,P031,2023-01-15,Receipt (Production),403,WH_B
INV_SOSO06133,P038,2023-01-15,Shipment (Sale),-11,WH_B
INV_SOSO13589,P038,2023-01-15,Shipment (Sale),-16,WH_A
INV_SOSO15123,P038,2023-01-15,Shipment (Sale),-15,WH_B
INV_PRPR00879,P042,2023-01-15,Receipt (Production),253,WH_B
INV_PRPR02336,P043,2023-01-15,Receipt (Production),438,WH_B
INV_SOSO07238,P055,2023-01-15,Shipment (Sale),-15,WH_B
INV_SOSO13531,P056,2023-01-15,Shipment (Sale),-7,WH_A
INV_PRPR01080,P058,2023-01-15,Receipt (Production),470,WH_B
INV_SOSO19345,P060,2023-01-15,Shipment (Sale),-6,WH_B
INV_SOSO15145,P061,2023-01-15,Shipment (Sale),-19,WH_A
INV_SOSO07986,P062,2023-01-15,Shipment (Sale),-11,WH_A
INV_PRPR09448,P064,2023-01-15,Receipt (Production),496,WH_B
INV_PRPR00280,P065,2023-01-15,Receipt (Production),274,WH_A
INV_SOSO04768,P068,2023-01-15,Shipment (Sale),-13,WH_B
INV_SOSO17872,P069,2023-01-15,Shipment (Sale),-8,WH_B
INV_SOSO03323,P071,2023-01-15,Shipment (Sale),-4,WH_A
INV_PRPR06425,P078,2023-01-15,Receipt (Production),144,WH_B
INV_SOSO15883,P080,2023-01-15,Shipment (Sale),-13,WH_B
INV_PRPR09297,P087,2023-01-15,Receipt (Production),137,WH_A
INV_SOSO07166,P091,2023-01-15,Shipment (Sale),-12,WH_B
INV_PRPR04367,P093,2023-01-15,Receipt (Production),323,WH_A
INV_SOSO00099,P094,2023-01-15,Shipment (Sale),-1,WH_B
INV_SOSO02162,P096,2023-01-15,Shipment (Sale),-4,WH_B
INV_SOSO14285,P096,2023-01-15,Shipment (Sale),-18,WH_B
INV_SOSO09280,P001,2023-01-16,Shipment (Sale),-6,WH_B
INV_PRPR07336,P004,2023-01-16,Receipt (Production),410,WH_A
INV_PRPR07580,P004,2023-01-16,Receipt (Production),426,WH_A
INV_SOSO05375,P005,2023-01-16,Shipment (Sale),-14,WH_B
INV_SOSO11559,P009,2023-01-16,Shipment (Sale),-11,WH_B
INV_PRPR01544,P011,2023-01-16,Receipt (Production),471,WH_B
INV_SOSO06551,P014,2023-01-16,Shipment (Sale),-9,WH_A
INV_PRPR00840,P022,2023-01-16,Receipt (Production),431,WH_A
INV_SOSO02747,P028,2023-01-16,Shipment (Sale),-13,WH_B
INV_PRPR06665,P031,2023-01-16,Receipt (Production),494,WH_A
INV_PRPR00169,P034,2023-01-16,Receipt (Production),338,WH_B
INV_PRPR09638,P034,2023-01-16,Receipt (Production),344,WH_B
INV_SOSO08477,P034,2023-01-16,Shipment (Sale),-17,WH_A
INV_SOSO09184,P034,2023-01-16,Shipment (Sale),-3,WH_B
INV_SOSO06623,P035,2023-01-16,Shipment (Sale),-4,WH_B
INV_PRPR03462,P042,2023-01-16,Receipt (Production),50,WH_A
INV_SOSO12852,P042,2023-01-16,Shipment (Sale),-17,WH_B
INV_SOSO03949,P048,2023-01-16,Shipment (Sale),-8,WH_B
INV_SOSO14754,P048,2023-01-16,Shipment (Sale),-11,WH_B
INV_SOSO15385,P048,2023-01-16,Shipment (Sale),-5,WH_B
INV_SOSO18455,P049,2023-01-16,Shipment (Sale),-19,WH_A
INV_PRPR07391,P050,2023-01-16,Receipt (Production),73,WH_A
INV_PRPR07570,P050,2023-01-16,Receipt (Production),87,WH_B
INV_SOSO00073,P052,2023-01-16,Shipment (Sale),-1,WH_A
INV_PRPR04629,P053,2023-01-16,Receipt (Production),377,WH_B
INV_SOSO06277,P074,2023-01-16,Shipment (Sale),-4,WH_B
INV_SOSO17471,P074,2023-01-16,Shipment (Sale),-19,WH_B
INV_SOSO01878,P078,2023-01-16,Shipment (Sale),-6,WH_B
INV_SOSO07639,P080,2023-01-16,Shipment (Sale),-12,WH_A
INV_SOSO10200,P081,2023-01-16,Shipment (Sale),-17,WH_B
INV_PRPR00858,P083,2023-01-16,Receipt (Production),406,WH_A
INV_SOSO05973,P085,2023-01-16,Shipment (Sale),-16,WH_A
INV_SOSO01271,P091,2023-01-16,Shipment (Sale),-18,WH_B
INV_SOSO14827,P094,2023-01-16,Shipment (Sale),-19,WH_B
INV_PRPR08468,P095,2023-01-16,Receipt (Production),491,WH_A
INV_SOSO01346,P003,2023-01-17,Shipment (Sale),-6,WH_B
INV_SOSO02697,P003,2023-01-17,Shipment (Sale),-12,WH_B
INV_PRPR08231,P016,2023-01-17,Receipt (Production),494,WH_B
INV_SOSO03245,P019,2023-01-17,Shipment (Sale),-6,WH_A
INV_PRPR06092,P021,2023-01-17,Receipt (Production),267,WH_B
INV_SOSO06118,P022,2023-01-17,Shipment (Sale),-7,WH_A
INV_SOSO06508,P022,2023-01-17,Shipment (Sale),-10,WH_A
INV_SOSO08939,P026,2023-01-17,Shipment (Sale),-9,WH_A
INV_SOSO03063,P027,2023-01-17,Shipment (Sale),-3,WH_B
INV_SOSO15994,P027,2023-01-17,Shipment (Sale),-6,WH_B
INV_PRPR05975,P028,2023-01-17,Receipt (Production),322,WH_B
INV_PRPR09518,P028,2023-01-17,Receipt (Production),93,WH_B
INV_SOSO00799,P028,2023-01-17,Shipment (Sale),-4,WH_A
INV_SOSO10890,P033,2023-01-17,Shipment (Sale),-1,WH_A
INV_PRPR09447,P036,2023-01-17,Receipt (Production),377,WH_B
INV_SOSO14587,P037,2023-01-17,Shipment (Sale),-4,WH_B
INV_PRPR04395,P038,2023-01-17,Receipt (Production),498,WH_B
INV_PRPR09006,P039,2023-01-17,Receipt (Production),168,WH_A
INV_SOSO19972,P042,2023-01-17,Shipment (Sale),-1,WH_B
INV_SOSO18984,P046,2023-01-17,Shipment (Sale),-8,WH_A
INV_SOSO02253,P047,2023-01-17,Shipment (Sale),-13,WH_B
INV_PRPR03439,P048,2023-01-17,Receipt (Production),337,WH_B
INV_SOSO16686,P051,2023-01-17,Shipment (Sale),-6,WH_A
INV_SOSO00539,P053,2023-01-17,Shipment (Sale),-9,WH_A
INV_SOSO12643,P053,2023-01-17,Shipment (Sale),-8,WH_A
INV_PRPR00533,P056,2023-01-17,Receipt (Production),112,WH_B
INV_SOSO15719,P057,2023-01-17,Shipment (Sale),-18,WH_B
INV_SOSO05874,P059,2023-01-17,Shipment (Sale),-16,WH_A
INV_SOSO03268,P060,2023-01-17,Shipment (Sale),-9,WH_A
INV_SOSO06177,P060,2023-01-17,Shipment (Sale),-12,WH_A
INV_PRPR01263,P061,2023-01-17,Receipt (Production),215,WH_A
INV_PRPR02605,P061,2023-01-17,Receipt (Production),137,WH_A
INV_SOSO16148,P061,2023-01-17,Shipment (Sale),-8,WH_B
INV_PRPR09644,P065,2023-01-17,Receipt (Production),216,WH_A
INV_SOSO14123,P065,2023-01-17,Shipment (Sale),-15,WH_A
INV_SOSO12169,P069,2023-01-17,Shipment (Sale),-4,WH_A
INV_PRPR02996,P070,2023-01-17,Receipt (Production),329,WH_B
INV_SOSO11180,P071,2023-01-17,Shipment (Sale),-4,WH_B
INV_PRPR08990,P079,2023-01-17,Receipt (Production),423,WH_A
INV_SOSO12936,P080,2023-01-17,Shipment (Sale),-7,WH_B
INV_SOSO15789,P085,2023-01-17,Shipment (Sale),-12,WH_A
INV_SOSO06416,P086,2023-01-17,Shipment (Sale),-15,WH_A
INV_PRPR02255,P089,2023-01-17,Receipt (Production),425,WH_B
INV_SOSO19295,P089,2023-01-17,Shipment (Sale),-12,WH_A
INV_PRPR08748,P093,2023-01-17,Receipt (Production),57,WH_B
INV_SOSO00899,P095,2023-01-17,Shipment (Sale),-1,WH_A
